"","Code.INSEE","Code.Postal","Commune","Code.Département","Code.Région"
"28563","42170","42120","PERREUX","42",82
"28564","78276","78270","GOMMECOURT","78",11
"28565","62703","62156","REMY","62",31
"28566","68368","68230","WIHR-AU-VAL","68",42
"28567","65343","65100","OSSEN","65",73
"28568","14493","14270","PERCY-EN-AUGE","14",25
"28569","27082","27190","LA BONNEVILLE-SUR-ITON","27",23
"28570","69062","69590","COISE","69",82
"28571","53026","53320","BEAULIEU-SUR-OUDON","53",52
"28572","03018","03500","BAYET","03",83
"28573","62068","62116","AYETTE","62",31
"28574","53104","53200","GENNES-SUR-GLAIZE","53",52
"28575","86194","86000","POITIERS","86",54
"28576","34236","34380","ROUET","34",91
"28577","38240","38270","MOISSIEU-SUR-DOLON","38",82
"28578","33261","33570","LUSSAC","33",72
"28579","79319","79800","SOUVIGNE","79",54
"28580","89186","89600","GERMIGNY","89",26
"28581","62274","62119","DOURGES","62",31
"28582","33259","33240","LUGON-ET-L'ILE-DU-CARNAY","33",72
"28583","25301","25390","GUYANS-VENNES","25",43
"28584","33010","33460","ARCINS","33",72
"28585","18104","18140","GROISES","18",24
"28586","60296","60650","HANNACHES","60",22
"28587","64053","64420","ARRIEN","64",72
"28588","33520","33580","TAILLECAVAT","33",72
"28589","60701","60130","WAVIGNIES","60",22
"28590","44011","44370","BELLIGNE","44",52
"28591","11288","11170","PEZENS","11",91
"28592","54391","54660","MOUTIERS","54",41
"28593","73239","73410","SAINT-GIROD","73",82
"28594","67273","67290","LOHR","67",42
"28595","81288","81540","SOREZE","81",73
"28596","57425","57580","LUPPY","57",41
"28597","56078","56520","GUIDEL","56",53
"28598","09126","09300","FREYCHENET","09",73
"28599","31444","31480","PUYSSEGUR","31",73
"28600","31466","31470","SAIGUEDE","31",73
"28601","44031","44670","LA CHAPELLE-GLAIN","44",52
"28602","83120","83640","SAINT-ZACHARIE","83",93
"28603","77211","77720","GRANDPUITS-BAILLY-CARROIS","77",11
"28604","15217","15150","SAINT-VICTOR","15",83
"28605","89200","89250","HAUTERIVE","89",26
"28606","2A203","20147","PARTINELLO","2A",94
"28607","57275","57380","GUESSLING-HEMERING","57",41
"28608","51156","51300","CLOYES-SUR-MARNE","51",21
"28609","52212","52300","FRONVILLE","52",21
"28610","28391","28310","TOURY","28",24
"28611","14016","14430","ANNEBAULT","14",25
"28612","87115","87440","PENSOL","87",74
"28613","19198","19210","SAINT-ELOY-LES-TUILERIES","19",74
"28614","34058","34160","CASTRIES","34",91
"28615","40298","40700","SERRES-GASTON","40",72
"28616","35116","35111","LA FRESNAIS","35",53
"28617","50445","50500","SAINT-ANDRE-DE-BOHON","50",25
"28618","33228","33710","LANSAC","33",72
"28619","27442","27390","NOTRE-DAME-DU-HAMEL","27",23
"28620","36209","36100","SAINT-VALENTIN","36",24
"28621","88160","88000","EPINAL","88",41
"28622","59138","59217","CATTENIERES","59",31
"28623","33161","33390","EYRANS","33",72
"28624","57137","57420","CHEMINOT","57",41
"28625","02332","02130","FRESNES-EN-TARDENOIS","02",22
"28626","02346","02350","GIZY","02",22
"28627","60227","60310","EVRICOURT","60",22
"28628","21244","21320","EGUILLY","21",26
"28629","72202","72260","MONHOUDOU","72",52
"28630","74218","74500","PUBLIER","74",82
"28631","65374","65220","PUYDARRIEUX","65",73
"28632","88248","88320","ISCHES","88",41
"28633","71460","71260","SAINT-MAURICE-DE-SATONNAY","71",26
"28634","81246","81140","SAINTE-CECILE-DU-CAYROU","81",73
"28635","38526","38470","VATILIEU","38",82
"28636","33360","33220","LA ROQUILLE","33",72
"28637","31104","31410","CAPENS","31",73
"28638","19190","19200","SAINT-BONNET-PRES-BORT","19",74
"28639","89161","89310","ETIVEY","89",26
"28640","68149","68330","HUNINGUE","68",42
"28641","44140","44330","LA REGRIPPIERE","44",52
"28642","83060","83670","FOX-AMPHOUX","83",93
"28643","01419","01710","THOIRY","01",82
"28644","26051","26460","BEZAUDUN-SUR-BINE","26",82
"28645","71268","71120","LUGNY-LES-CHAROLLES","71",26
"28646","38054","38390","BOUVESSE-QUIRIEU","38",82
"28647","66040","66130","CASEFABRE","66",91
"28648","27346","27440","HOUVILLE-EN-VEXIN","27",23
"28649","78356","78114","MAGNY-LES-HAMEAUX","78",11
"28650","76728","76150","LA VAUPALIERE","76",23
"28651","79242","79150","SAINT-CLEMENTIN","79",54
"28652","56191","56140","REMINIAC","56",53
"28653","52517","52700","VESAIGNES-SOUS-LAFAUCHE","52",21
"28654","29044","29150","DINEAULT","29",53
"28655","35011","35460","BAILLE","35",53
"28656","23226","23260","SAINT-PARDOUX-D'ARNET","23",74
"28657","28296","28140","PERONVILLE","28",24
"28658","25572","25680","TROUVANS","25",43
"28659","54551","54370","VAUCOURT","54",41
"28660","70280","70100","GRAY-LA-VILLE","70",43
"28661","09172","09350","LOUBAUT","09",73
"28662","69256","69120","VAULX-EN-VELIN","69",82
"28663","27120","27190","BUREY","27",23
"28664","72386","72530","YVRE-L'EVEQUE","72",52
"28665","89078","89710","CHAMPVALLON","89",26
"28666","02510","02330","MONTHUREL","02",22
"28667","28205","28200","LANNERAY","28",24
"28668","35252","35500","SAINT-AUBIN-DES-LANDES","35",53
"28669","25071","25230","BONDEVAL","25",43
"28670","77070","77120","CHAILLY-EN-BRIE","77",11
"28671","12025","12370","BELMONT-SUR-RANCE","12",73
"28672","70060","70150","BEAUMOTTE-LES-PIN","70",43
"28673","76495","76570","PAVILLY","76",23
"28674","63086","63590","LA CHAPELLE-AGNON","63",83
"28675","14069","14100","BEUVILLERS","14",25
"28676","76017","76280","ANGLESQUEVILLE-L'ESNEVAL","76",23
"28677","64140","64340","BOUCAU","64",72
"28678","01367","01560","SAINT-JULIEN-SUR-REYSSOUZE","01",82
"28679","57709","57370","VESCHEIM","57",41
"28680","59176","62147","DOIGNIES","59",31
"28681","33155","33840","ESCAUDES","33",72
"28682","35254","35410","SAINT-AUBIN-DU-PAVAIL","35",53
"28683","39013","39600","ARBOIS","39",43
"28684","32419","32300","SAUVIAC","32",73
"28685","55241","55220","HEIPPES","55",41
"28686","52344","52160","MOUILLERON","52",21
"28687","87169","87800","SAINT-MAURICE-LES-BROUSSES","87",74
"28688","60552","60800","ROUVILLE","60",22
"28689","50345","50200","MONTHUCHON","50",25
"28690","54580","54190","VILLERUPT","54",41
"28691","16247","16120","NONAVILLE","16",54
"28692","54428","54620","PIERREPONT","54",41
"28693","05042","05250","LA CLUSE","05",93
"28694","15225","15300","SEGUR-LES-VILLAS","15",83
"28695","51029","51190","AVIZE","51",21
"28696","01318","01390","RANCE","01",82
"28697","71417","71460","SAINT-GENGOUX-LE-NATIONAL","71",26
"28698","27522","27450","SAINT-CHRISTOPHE-SUR-CONDE","27",23
"28699","59224","59247","FECHAIN","59",31
"28700","12083","12110","CRANSAC","12",73
"28701","31346","31340","MIREPOIX-SUR-TARN","31",73
"28702","54577","54760","VILLERS-LES-MOIVRONS","54",41
"28703","31053","31850","BEAUPUY","31",73
"28704","11381","11190","SOUGRAIGNE","11",91
"28705","60258","60310","FRESNIERES","60",22
"28706","07148","07140","MALBOSC","07",82
"28707","68166","68260","KINGERSHEIM","68",42
"28708","19152","19120","NONARDS","19",74
"28709","63303","63420","ROCHE-CHARLES-LA-MAYRAND","63",83
"28710","32249","32120","MAUVEZIN","32",73
"28711","17147","17770","ECOYEUX","17",54
"28712","76176","76450","CLASVILLE","76",23
"28713","33356","33126","LA RIVIERE","33",72
"28714","29256","29550","SAINT-NIC","29",53
"28715","62493","62124","LEBUCQUIERE","62",31
"28716","80434","80240","HERVILLY","80",22
"28717","82036","82500","LE CAUSE","82",73
"28718","2B255","20237","QUERCITELLO","2B",94
"28719","44208","44170","TREFFIEUX","44",52
"28720","35161","35680","LOUVIGNE-DE-BAIS","35",53
"28721","57215","57320","FLASTROFF","57",41
"28722","05055","05140","LA FAURIE","05",93
"28723","29289","29560","TREGARVAN","29",53
"28724","59539","59630","SAINT-PIERRE-BROUCK","59",31
"28725","68213","68470","MOLLAU","68",42
"28726","62838","62390","VAULX","62",31
"28727","81315","81570","VIELMUR-SUR-AGOUT","81",73
"28728","23009","23170","AUGE","23",74
"28729","80189","80700","LA CHAVATTE","80",22
"28730","60623","60380","SONGEONS","60",22
"28731","82192","82230","VERLHAC-TESCOU","82",73
"28732","07038","07590","BORNE","07",82
"28733","24328","24360","PIEGUT-PLUVIERS","24",72
"28734","32182","32130","LAHAS","32",73
"28735","49294","49070","SAINT-LAMBERT-LA-POTHERIE","49",52
"28736","64536","64450","THEZE","64",72
"28737","38248","38210","MONTAUD","38",82
"28738","41253","41370","TALCY","41",24
"28739","64209","64870","ESCOUT","64",72
"28740","02127","02130","BRUYERES-SUR-FERE","02",22
"28741","67126","67290","ERCKARTSWILLER","67",42
"28742","33320","33570","PETIT-PALAIS-ET-CORNEMPS","33",72
"28743","76278","76340","FOUCARMONT","76",23
"28744","63313","63420","SAINT-ALYRE-ES-MONTAGNE","63",83
"28745","62875","62120","WARDRECQUES","62",31
"28746","23254","23600","TOULX-SAINTE-CROIX","23",74
"28747","79285","79310","SAINT-PARDOUX","79",54
"28748","79164","79500","MAISONNAY","79",54
"28749","47279","47220","SAINT-SIXTE","47",72
"28750","26137","26400","FRANCILLON-SUR-ROUBION","26",82
"28751","61332","61220","POINTEL","61",25
"28752","25269","25640","GERMONDANS","25",43
"28753","80407","80250","HALLIVILLERS","80",22
"28754","52357","52230","NONCOURT-SUR-LE-RONGEANT","52",21
"28755","32326","32320","POUYLEBON","32",73
"28756","74208","74190","PASSY","74",82
"28757","59497","59173","RENESCURE","59",31
"28758","53082","53230","COURBEVEILLE","53",52
"28759","62261","62780","CUCQ","62",31
"28760","11053","11300","BRUGAIROLLES","11",91
"28761","32185","32140","LALANNE-ARQUE","32",73
"28762","45168","45450","INGRANNES","45",24
"28763","14042","14210","BARON-SUR-ODON","14",25
"28764","59363","59530","LOUVIGNIES-QUESNOY","59",31
"28765","80532","80340","MERICOURT-SUR-SOMME","80",22
"28766","33344","33350","PUJOLS","33",72
"28767","85089","85280","LA FERRIERE","85",52
"28768","94018","94220","CHARENTON-LE-PONT","94",11
"28769","18102","18600","GIVARDON","18",24
"28770","07006","07190","ALBON-D'ARDECHE","07",82
"28771","18158","18390","MOULINS-SUR-YEVRE","18",24
"28772","80357","80290","FRESNOY-AU-VAL","80",22
"28773","50074","50370","BRECEY","50",25
"28774","84069","84340","MALAUCENE","84",93
"28775","65131","65350","CASTELVIEILH","65",73
"28776","21071","21310","BEZE","21",26
"28777","35328","35550","SIXT-SUR-AFF","35",53
"28778","71013","71270","AUTHUMES","71",26
"28779","64399","64121","MONTARDON","64",72
"28780","03031","03170","BIZENEUILLE","03",83
"28781","35108","35150","ESSE","35",53
"28782","70228","70160","FAVERNEY","70",43
"28783","39140","39230","CHENE-SEC","39",43
"28784","08076","08410","BOULZICOURT","08",21
"28785","67537","67510","WINGEN","67",42
"28786","41170","41120","OUCHAMPS","41",24
"28787","84002","84240","ANSOUIS","84",93
"28788","33354","33220","RIOCAUD","33",72
"28789","47212","47700","POUSSIGNAC","47",72
"28790","43203","43200","SAINT-JULIEN-DU-PINET","43",83
"28791","71027","71580","BEAUREPAIRE-EN-BRESSE","71",26
"28792","81261","81500","SAINT-LIEUX-LES-LAVAUR","81",73
"28793","59462","59133","PHALEMPIN","59",31
"28794","17349","17170","SAINT-JEAN-DE-LIVERSAY","17",54
"28795","62616","62390","NOEUX-LES-AUXI","62",31
"28796","59665","59380","WYLDER","59",31
"28797","05132","05500","SAINT-BONNET-EN-CHAMPSAUR","05",93
"28798","27546","27930","SAINT-GERMAIN-DES-ANGLES","27",23
"28799","95328","95690","LABBEVILLE","95",11
"28800","62508","62190","LIERES","62",31
"28801","68280","68590","RODERN","68",42
"28802","02132","02870","BUCY-LES-CERNY","02",22
"28803","02705","02150","LA SELVE","02",22
"28804","2A270","20151","SARI-D'ORCINO","2A",94
"28805","71518","71960","SERRIERES","71",26
"28806","59037","59129","AVESNES-LES-AUBERT","59",31
"28807","48178","48240","SAINT-PRIVAT-DE-VALLONGUE","48",91
"28808","17312","17150","SAINT-BONNET-SUR-GIRONDE","17",54
"28809","02813","02240","VILLERS-LE-SEC","02",22
"28810","89027","89190","BAGNEAUX","89",26
"28811","33130","33210","COIMERES","33",72
"28812","72085","72310","COGNERS","72",52
"28813","12157","12630","MONTROZIER","12",73
"28814","25558","25620","TARCENAY","25",43
"28815","38455","38300","SAINT-SAVIN","38",82
"28816","54317","54470","LIRONVILLE","54",41
"28817","45265","45210","ROZOY-LE-VIEIL","45",24
"28818","21462","21490","NORGES-LA-VILLE","21",26
"28819","62510","62800","LIEVIN","62",31
"28820","60157","60600","CLERMONT","60",22
"28821","63422","63500","SOLIGNAT","63",83
"28822","61125","61110","COULONGES-LES-SABLONS","61",25
"28823","65130","65700","CASTELNAU-RIVIERE-BASSE","65",73
"28824","18272","18300","VEAUGUES","18",24
"28825","01279","01230","ONCIEU","01",82
"28826","02621","02860","PRESLES-ET-THIERNY","02",22
"28827","31250","31370","LABASTIDE-CLERMONT","31",73
"28828","19007","19120","ALTILLAC","19",74
"28829","74250","74800","SAINT-PIERRE-EN-FAUCIGNY","74",82
"28830","59252","59236","FRELINGHIEN","59",31
"28831","63418","63120","SERMENTIZON","63",83
"28832","83069","83400","HYERES","83",93
"28833","03024","03130","BERT","03",83
"28834","15264","15220","VITRAC","15",83
"28835","33037","33640","BEAUTIRAN","33",72
"28836","17230","17132","MESCHERS-SUR-GIRONDE","17",54
"28837","01269","01130","NANTUA","01",82
"28838","66121","66170","NEFIACH","66",91
"28839","31171","31450","ESPANES","31",73
"28840","67040","67600","BINDERNHEIM","67",42
"28841","31531","31350","SARRECAVE","31",73
"28842","64189","64500","CIBOURE","64",72
"28843","19102","19160","LAMAZIERE-BASSE","19",74
"28844","33465","33210","SAINT-PIERRE-DE-MONS","33",72
"28845","59207","59278","ESCAUTPONT","59",31
"28846","77487","77000","VAUX-LE-PENIL","77",11
"28847","70112","70500","CEMBOING","70",43
"28848","62107","62410","BENIFONTAINE","62",31
"28849","30185","30121","MUS","30",91
"28850","33305","33430","LE NIZAN","33",72
"28851","02123","02240","BRISSAY-CHOIGNY","02",22
"28852","22308","22630","SAINT-JUVAT","22",53
"28853","59496","59360","REJET-DE-BEAULIEU","59",31
"28854","31167","31160","ENCAUSSE-LES-THERMES","31",73
"28855","93014","93390","CLICHY-SOUS-BOIS","93",11
"28856","24116","24120","CHATRES","24",72
"28857","61100","61270","LA CHAPELLE-VIEL","61",25
"28858","11302","11140","PUILAURENS","11",91
"28859","41156","41500","MULSANS","41",24
"28860","37051","37120","CHAMPIGNY-SUR-VEUDE","37",24
"28861","02712","02130","SERGY","02",22
"28862","71081","71530","CHAMPFORGEUIL","71",26
"28863","24551","24800","THIVIERS","24",72
"28864","58106","58230","DUN-LES-PLACES","58",26
"28865","29072","29730","GUILVINEC","29",53
"28866","38484","38200","SERPAIZE","38",82
"28867","21303","21520","LES GOULLES","21",26
"28868","18273","18190","VENESMES","18",24
"28869","08340","08190","POILCOURT-SYDNEY","08",21
"28870","14652","14450","SAINT-PIERRE-DU-MONT","14",25
"28871","10112","10210","COUSSEGREY","10",21
"28872","38193","38080","L'ISLE-D'ABEAU","38",82
"28873","51447","51400","PROSNES","51",21
"28874","24282","24560","MONSAGUEL","24",72
"28875","38141","38300","CULIN","38",82
"28876","63240","63260","MONTPENSIER","63",83
"28877","62277","62320","DROCOURT","62",31
"28878","04192","04870","SAINT-MICHEL-L'OBSERVATOIRE","04",93
"28879","09186","09350","MERAS","09",73
"28880","30213","30750","REVENS","30",91
"28881","17243","17210","MONTLIEU-LA-GARDE","17",54
"28882","60067","60320","BETHISY-SAINT-MARTIN","60",22
"28883","01382","01330","SAINTE-OLIVE","01",82
"28884","30139","30750","LANUEJOLS","30",91
"28885","43214","43160","SAINT-PAL-DE-SENOUIRE","43",83
"28886","41171","41290","OUCQUES","41",24
"28887","22114","22250","LANRELAS","22",53
"28888","11150","11390","FONTIERS-CABARDES","11",91
"28889","48044","48310","CHAUCHAILLES","48",91
"28890","51128","51270","LA CHAPELLE-SOUS-ORBAIS","51",21
"28891","47326","47200","VIRAZEIL","47",72
"28892","68137","68580","HINDLINGEN","68",42
"28893","71010","71400","ANTULLY","71",26
"28894","21480","21420","PERNAND-VERGELESSES","21",26
"28895","76237","76480","EPINAY-SUR-DUCLAIR","76",23
"28896","73010","73410","ALBENS","73",82
"28897","72084","72200","CLERMONT-CREANS","72",52
"28898","82007","82220","AUTY","82",73
"28899","21706","21400","VILLOTTE-SUR-OURCE","21",26
"28900","69221","69670","SAINT-LAURENT-DE-VAUX","69",82
"28901","14636","14350","SAINT-OUEN-DES-BESACES","14",25
"28902","62536","62127","MAGNICOURT-EN-COMTE","62",31
"28903","26163","26190","LEONCEL","26",82
"28904","36052","36100","CHOUDAY","36",24
"28905","66106","66480","MAUREILLAS-LAS-ILLAS","66",91
"28906","38387","38590","SAINT-GEOIRS","38",82
"28907","51626","51120","LA VILLENEUVE-LES-CHARLEVILLE","51",21
"28908","76427","76270","MESNIERES-EN-BRAY","76",23
"28909","01310","01300","PREMEYZEL","01",82
"28910","32129","32380","ESTRAMIAC","32",73
"28911","39133","39110","CHAUX-CHAMPAGNY","39",43
"28912","91469","91150","ORMOY-LA-RIVIERE","91",11
"28913","23169","23000","LA SAUNIERE","23",74
"28914","65477","65500","VILLENAVE-PRES-MARSAC","65",73
"28915","89377","89420","SAUVIGNY-LE-BEUREAL","89",26
"28916","65257","65380","LANNE","65",73
"28917","85071","85220","COMMEQUIERS","85",52
"28918","38383","38960","SAINT-ETIENNE-DE-CROSSEY","38",82
"28919","59422","59161","NAVES","59",31
"28920","72009","72270","ARTHEZE","72",52
"28921","47204","47350","PEYRIERE","47",72
"28922","02475","02190","MENNEVILLE","02",22
"28923","80239","80200","DEVISE","80",22
"28924","27597","27210","SAINT-PIERRE-DU-VAL","27",23
"28925","80587","80140","NESLETTE","80",22
"28926","86016","86170","AVANTON","86",54
"28927","19274","19270","USSAC","19",74
"28928","38080","38490","CHARANCIEU","38",82
"28929","04072","04420","DRAIX","04",93
"28930","62542","62127","MAIZIERES","62",31
"28931","89050","89400","BONNARD","89",26
"28932","25391","25210","MONT-DE-LAVAL","25",43
"28933","56231","56250","SAINT-NOLFF","56",53
"28934","65226","65420","IBOS","65",73
"28935","88435","88480","SAINT-REMY","88",41
"28936","09091","09160","CAZAVET","09",73
"28937","78620","78117","TOUSSUS-LE-NOBLE","78",11
"28938","51395","51120","NESLE-LA-REPOSTE","51",21
"28939","30074","30750","CAUSSE-BEGON","30",91
"28940","21662","21350","VELOGNY","21",26
"28941","68046","68290","BOURBACH-LE-HAUT","68",42
"28942","76361","76280","HEUQUEVILLE","76",23
"28943","44036","44110","CHATEAUBRIANT","44",52
"28944","40301","40180","SIEST","40",72
"28945","59486","59194","RACHES","59",31
"28946","14242","14610","EPRON","14",25
"28947","67486","67920","SUNDHOUSE","67",42
"28948","68049","68480","BOUXWILLER","68",42
"28949","06136","06380","SOSPEL","06",93
"28950","78503","78270","PORT-VILLEZ","78",11
"28951","39457","39140","LES REPOTS","39",43
"28952","34238","34190","SAINT-ANDRE-DE-BUEGES","34",91
"28953","24062","24320","BOUTEILLES-SAINT-SEBASTIEN","24",72
"28954","89172","89100","FONTAINE-LA-GAILLARDE","89",26
"28955","40131","40240","LABASTIDE-D'ARMAGNAC","40",72
"28956","15063","15140","DRUGEAC","15",83
"28957","70264","70110","GEORFANS","70",43
"28958","30351","30400","VILLENEUVE-LES-AVIGNON","30",91
"28959","70320","70500","MAGNY-LES-JUSSEY","70",43
"28960","14754","14640","VILLERS-SUR-MER","14",25
"28961","46184","46250","MARMINIAC","46",73
"28962","46012","46120","AYNAC","46",73
"28963","22121","22290","LANVOLLON","22",53
